epoch,rn50,vits,swint,mixer,gmlp
52,60.62,57.442,64.57200005,58.44799997,61.484
53,59.606,57.55,64.70799995,58.69199998,61.692
54,59.466,58.758,64.11799992,58.91600021,61.956
55,60.152,58.802,64.69400003,58.57800007,62.288
56,58.938,59.098,64.96600011,58.96999999,62.048
57,58.94,59.25,64.97200006,59.33200002,62.384
58,61.322,59.39,65.21000013,59.32200002,62.37
59,60.598,59.462,65.73200013,59.56199996,62.71
60,60.762,59.614,65.49400006,59.41800004,62.804
61,59.462,59.55,65.35400002,59.60200006,62.842
62,61.374,59.964,66.08199992,59.81000004,62.782
63,61.462,60.164,66.02600009,59.83799996,62.708
64,61.044,60.172,65.99200013,59.96999991,62.806
65,61.55,60.444,65.99600008,59.85600006,63.366
66,60.466,60.852,65.99799995,60.42800002,63.178
67,61.958,60.798,66.09600006,60.39799994,63.314
68,62.03,60.636,66.17400003,60.72800004,63.458
69,61.986,60.744,66.67799992,61.23399996,63.934
70,61.128,60.916,66.59600004,60.79600007,63.878
71,61.524,61.726,66.48800002,60.85999997,64.014
72,61.556,61.446,66.61000006,60.72000001,64.17
73,62.302,61.678,66.49599994,60.99799991,64.012
74,61.154,61.776,66.95799998,60.97199996,64.072
75,61.602,61.928,67.03599995,61.19800009,64.022
76,62.196,62.174,67.03400002,61.19000002,64.116
77,59.634,62.178,67.032,61.14200006,64.438
78,62.878,62.468,67.19199994,61.58200014,64.956
79,61.152,62.22,66.84599995,61.51400011,64.498
80,62.04,62.248,67.30000005,61.87999993,64.906
81,62.2,62.724,67.07200011,61.98599999,64.802
82,61.612,62.708,67.54400008,62.01799996,64.91
83,62.098,62.908,67.82800004,61.70800009,65.084
84,60.916,62.58,67.412,61.76600007,64.594
85,62.484,62.9,67.56400005,62.30199999,64.738
86,61.606,62.914,67.24599995,62.17600014,65.334
87,59.756,63.3,67.98400002,62.54400009,65.172
88,62.018,63.276,67.93200003,61.96800007,65.348
89,62.846,63.256,67.80199995,62.51199996,65.546
90,62.452,63.252,67.64400005,62.72600019,65.272
91,63.132,63.458,67.61599995,62.75000003,65.198
92,62.822,63.77,68.20000005,62.89800003,65.82
93,63.23,63.74,67.628,62.70000001,65.664
94,63.672,64.02,68.386,63.06600004,65.466
95,64.024,63.706,68.10400003,62.74399997,65.806
96,63.218,63.764,68.26800002,63.09200014,65.632
97,62.956,63.952,68.00799997,62.43799992,65.632
98,61.782,64.17,68.35000002,63.31200001,66.09
99,63.626,64.172,68.37600002,62.99800006,66.074
100,63.822,64.3,68.45,63.28800006,66.034
101,64.416,64.45,68.34999985,63.26600001,66.194
102,64.582,64.18,68.74999994,63.22800004,66.348
103,63.376,64.502,68.29800001,63.39600008,66.284
104,64.73,64.81,68.82399994,63.7,66.45
105,63.578,65.054,68.16399996,63.962,66.448
106,63.578,64.872,68.80599989,63.89400006,66.66
107,63.16,65.058,68.90000003,63.66400014,66.51
108,64.268,65.1,69.3059999,63.65200006,66.564
109,63.886,64.746,68.8580001,63.92600014,66.842
110,64.308,64.86,69.00400002,63.42599996,66.588
111,63.858,65.49,68.93599994,63.69999998,66.944
112,64.084,65.454,68.72799998,64.18199995,67.024
113,63.7,65.366,69.11800003,64.17000005,66.822
114,64.464,65.294,69.33999995,63.91200004,67.078
115,64.056,65.178,69.1640001,64.21599996,66.956
116,64.15,65.608,69.47800002,63.87000016,67.318
117,64.566,65.482,69.51399997,64.26799995,67.186
118,64.86,65.782,69.87599986,64.24800001,67.466
119,64.414,65.784,69.554,64.37999992,67.424
120,65.208,66.088,69.456,64.13000004,67.35
121,64.964,66.124,69.80800009,64.06600011,67.196
122,63.072,66.254,69.40800009,64.27,67.514
123,65.17,66.182,69.64799986,64.56400009,67.56
124,65.01,66.432,69.95600015,64.51800024,67.776
125,64.85,66.32,70.09199999,64.78400006,67.504
126,65.174,65.794,69.84799991,64.76400019,67.6
127,64.47,66.48,70.31600009,64.66800005,67.76
128,64.96,66.698,70.15799995,64.86799996,67.938
129,64.612,66.168,69.89400004,64.13599991,67.914
130,65.23,66.782,70.0579999,64.96600018,68.45
131,63.758,66.842,70.1660001,64.7360001,68.304
132,65.376,66.762,70.28800015,64.71199996,68.394
133,64.95,66.73,70.05999994,64.77200006,68.164
134,65.28,66.98,70.21399999,64.91800006,68.334
135,65.516,67.262,70.66600005,64.82200004,68.192
136,64.952,67.156,70.04200002,65.06000008,68.68
137,64.358,67.368,70.39000005,64.91400017,68.47
138,65.31,66.844,70.27600008,64.75400009,68.466
139,65.052,67.808,70.59400004,65.03799999,68.754
140,65.504,67.32,70.5200001,65.23600003,68.552
141,66.55,67.276,70.53800012,65.08000003,68.546
142,65.714,67.664,70.45200007,64.93000003,68.854
143,66.142,67.64,70.9460001,65.25399999,68.828
144,66.902,67.426,70.66800007,64.91999996,68.956
145,66,68.106,70.93800001,65.03399994,69.222
146,64.87,67.52,70.27199997,64.87800016,68.782
147,65.02,68.046,71.02999995,65.64,69.298
148,65.554,67.928,70.74000012,65.27000006,69.19
149,66.616,68.07,70.66199999,65.25199995,69.148
150,66.666,68.426,71.02799989,64.99000004,68.964
151,66.456,68.362,70.41800005,65.20599995,69.036
152,66.064,68.204,70.87799995,65.53200001,69.23
153,66.804,68.294,71.38000009,65.5040001,69.384
154,66.8,68.52,71.08600001,65.49200003,69.514
155,66.79,68.672,71.42799997,65.5039999,69.61
156,66.532,68.23,71.13800004,65.05800004,69.456
157,66.39,68.68,71.22000004,64.92200001,69.546
158,66.914,68.836,71.51000002,65.65399996,69.78
159,67.11,68.53,71.50799994,65.26200017,69.418
160,67.288,68.592,71.30000017,65.24600011,69.72
161,66.654,68.648,71.53799994,65.17399994,69.32
162,65.548,68.702,71.50399988,65.16999995,69.618
163,67.872,68.688,71.60599997,65.26799996,69.856
164,67.446,68.776,71.51199994,65.09999999,69.946
165,67.562,69.176,71.44600002,65.33000007,69.932
166,66.726,68.842,71.20800009,65.23800006,69.648
167,67.684,69.056,71.73600009,65.02800011,70.26
168,66.632,69.148,71.74800009,64.74200003,70.326
169,67.314,69.06,71.57000002,65.25400011,70.038
170,68.248,68.998,71.59999997,64.90800006,70.022
171,67.868,69.452,71.59999989,65.32000004,70.484
172,68.122,69.406,71.71600002,65.10200003,70.346
173,67.58,69.464,71.80000001,65.0799999,70.272
174,67.958,69.246,71.15200002,64.0480002,70.63
175,66.692,69.388,71.75000015,65.13599996,70.506
176,67.898,69.728,72.14600002,65.13600011,70.474
177,68.154,69.614,71.38200002,64.28199986,70.41
178,66.54,69.84,71.69600008,64.82400009,70.574
179,67.83,69.738,72.0340001,64.76399993,70.666
180,68.278,70.072,72.05800019,64.40999998,70.76
181,68.312,69.852,71.91200002,64.65400015,70.91
182,68.314,69.848,72.13799989,64.79599994,70.816
183,68.256,69.77,71.70000004,64.60799993,70.692
184,68.314,69.888,71.93000007,64.99199997,70.83
185,68.134,69.802,71.73999997,63.68000015,70.932
186,68.518,70.242,71.98200009,63.93200001,70.948
187,69.04,70.2,72.09000004,64.55400004,71.04
188,68.89,70.254,72.04800004,64.41999991,71.396
189,68.98,70.362,72.22800005,64.45200014,71.162
190,67.78,70.142,72.14399991,64.57200001,70.856
191,68.614,70.366,71.86400002,64.47199991,71.326
192,69.06,70.564,72.28600002,64.43399997,71.104
193,69.546,70.444,72.25600006,63.8160001,71.216
194,69.21,70.202,72.3880001,64.95399994,71.266
195,69.598,70.524,72.23600007,64.1000001,71.654
196,68.566,70.652,72.02000004,64.13800007,71.378
197,69.488,70.684,72.07399994,63.76799998,71.296
198,68.918,70.642,72.16800012,63.8560001,71.46
199,69.658,70.442,71.87999994,63.47400002,71.412
200,68.91,70.562,72.36800017,63.30800001,71.806
201,69.286,70.806,72.06399991,64.02400006,71.454
202,69.286,71.036,72.0960001,63.43799999,71.758
203,69.674,71.032,72.49400005,63.49599997,71.78
204,69.952,70.872,72.03800012,63.10600012,71.818
205,69.806,70.91,72.20600005,62.83600002,71.846
206,68.672,70.638,72.07600004,63.52800007,71.758
207,69.24,70.942,71.988,62.62799997,71.726
208,70.314,70.838,71.77400005,62.80799994,71.71
209,69.18,71.098,72.01200012,63.06799992,72.062
210,70.096,71.236,71.7960001,62.22000008,72.056
211,69.738,71.334,72.40400005,63.05400016,72.002
212,70.444,70.98,72.19199995,61.72200006,72.298
213,70.518,71.134,71.87800005,63.02200002,71.956
214,70.27,71.246,71.98000012,62.05799999,72.104
215,70.228,71.052,72.004,61.99,72.036
216,70.342,71.238,71.59200007,61.58600003,71.952
217,70.656,71.618,71.81000005,62.29000004,72.246
218,70.374,71.396,71.636,61.284,72.314
219,70.506,71.18,71.88999994,61.72799995,72.34
220,70.472,71.222,71.94800013,61.422,72.434
221,70.658,71.346,71.80600005,61.4160001,72.362
222,70.866,71.216,71.63800002,60.93800001,72.58
223,70.886,71.314,71.6420001,61.18,72.302
224,70.894,71.452,71.80400005,61.26600001,72.428
225,70.492,71.484,71.45400005,61.99600009,72.532
226,70.764,71.474,71.31799989,61.50800006,72.448
227,70.59,71.588,71.67800013,61.36800011,72.322
228,71.02,71.432,71.58200005,61.54000016,72.674
229,71.294,71.456,71.71599998,61.90400006,72.574
230,70.73,71.36,71.44,61.21000008,72.752
231,71.35,71.532,71.85200007,61.03200009,72.742
232,71.08,71.302,71.37200002,59.66599992,72.748
233,71.03,71.518,71.11800005,60.20600011,72.57
234,70.778,71.548,71.15200005,61.20800006,72.61
235,71.41,71.74,71.57599997,59.75800002,72.64
236,71.426,71.636,71.41400007,59.67199997,72.67
237,71.354,71.734,70.892,60.75800009,72.63
238,71.522,71.442,71.214,60.40200008,72.58
239,71.608,71.56,71.16800007,59.87999995,72.814
240,71.774,71.4,71.30400005,61.19200011,72.754
241,71.802,71.544,70.82200005,60.09800014,72.71
242,71.68,71.502,71.34999997,60.55200003,72.698
243,71.46,71.3,71.06799997,60.26000006,72.57
244,71.67,71.454,70.66999992,58.93000002,72.74
245,71.772,71.43,70.93000005,60.21599997,72.908
246,71.738,71.584,70.73200005,58.97999997,72.944
247,72,71.394,70.37199998,59.064,72.742
248,71.678,71.426,70.67799992,58.93399999,72.72
249,72.086,71.736,70.76000012,58.85400006,72.914
250,71.934,71.394,70.86600008,58.87600005,72.63
251,72.194,71.402,70.718,58.84200012,72.84
252,71.948,71.4,70.42399992,58.63199999,72.76
253,72.022,71.61,70.16800008,59.03000002,72.8
254,72.086,71.376,70.34599998,59.65200004,72.956
255,72.21,71.624,70.38400002,59.38200002,73.02
256,72.384,71.364,70.21600011,58.7980001,72.84
257,72.322,71.396,70.42400006,58.534,72.88
258,72.152,71.302,70.38999997,58.32200003,72.74
259,72.366,71.208,70.54200008,58.5740001,72.938
260,72.346,71.358,69.89999995,58.4739999,72.876
261,72.46,71.544,70.42199997,58.24000002,72.992
262,72.522,71.164,70.28200003,58.76399995,72.85
263,72.35,71.51,70.32800008,58.40999997,72.982
264,72.53,71.476,70.13200003,58.35,72.958
265,72.606,71.366,69.7680001,58.08799998,72.774
266,72.552,71.286,69.88399987,58.00200003,72.814
267,72.642,71.2,69.86799995,58.08999998,72.934
268,72.786,71.448,69.70200008,58.34599997,73.13
269,72.626,71.25,69.74799993,58.092,72.756
270,72.648,71.334,69.77800003,57.97199998,72.88
271,72.752,71.294,69.73400003,58.00799995,72.85
272,72.662,71.186,69.49599998,58.22200007,72.858
273,72.716,71.234,69.73800005,57.94000005,72.908
274,72.774,71.3,69.71200006,58.16599997,73.04
275,72.868,71.182,69.67000003,57.96400013,72.904
276,72.726,71.452,69.70400011,58.36600002,72.818
277,72.866,71.396,69.52199995,57.93399995,72.89
278,72.828,71.286,69.448,57.998,72.834
279,72.812,71.204,69.58199995,57.55599998,72.894
280,72.872,71.258,69.64199996,58.06400002,72.916
281,72.932,71.312,69.48000011,57.98600002,72.954
282,72.938,71.342,69.568,57.97800013,72.958
283,72.934,71.236,69.55799998,58.07999995,72.844
284,72.9,71.158,69.38800011,57.9339999,72.814
285,72.968,71.262,69.47,57.85999998,72.848
286,72.968,71.246,69.40200003,57.48400008,72.81
287,72.986,71.192,69.44000009,57.83000005,72.904
288,72.866,71.268,69.40800001,57.53200005,72.892
289,72.882,71.274,69.22399993,57.74000005,72.888
290,72.906,71.228,69.26400001,57.73999997,72.824
291,72.948,71.222,69.35800003,57.8740001,72.856
292,72.944,71.296,69.30400001,57.85000005,72.876
293,72.982,71.236,69.27200011,57.636,72.826
294,72.904,71.238,69.23400016,57.784,72.866
295,72.928,71.276,69.27600009,57.68000002,72.882
296,72.952,71.254,69.2519999,57.72800005,72.886
297,72.946,71.248,69.23599996,57.77400008,72.88
298,72.992,71.268,69.23200001,57.65600005,72.882
299,72.966,71.204,69.26000011,57.72999998,72.876
